2023-01-14 03:13:12	3.588000	2238	+06	N1NZL: @AMRRON SNR? ? 
2023-01-14 03:11:28	3.588000	2238	+09	N9EHK: @AMRRON QUERY MSGS ? 
2023-01-14 03:08:25	3.588000	2238	-08	N0IMH: K9NEY HEARTBEAT SNR -06 ? 
2023-01-14 03:07:55	3.588000	2238	-06	KF0BSQ: W5GIL SNR +03 ? 
2023-01-14 03:07:12	3.588000	2238	+09	W5GIL: @AMRRON SNR? ? 
2023-01-14 03:06:58	3.588000	2238	+09	W8LLC: K4KBT ACK ? 
2023-01-14 03:06:42	3.588000	2238	-11	K4KBT: W8LLC MSG BULLETIN AND MARQUEE RESPONSIVE.  GOOD COMMS ? 
2023-01-14 02:55:12	3.588000	2238	-03	K4AKS: @CSTAT SNR? ? 
2023-01-14 02:42:58	3.588000	2238	+09	W8LLC: @CSTAT  ,129,0,HAPPY WEEKEND AMRRON,{*%} ? 
2023-01-14 02:40:42	3.588000	2238	+08	W8LLC: @CSTAT MSG ,473,TESTING BULLETIN W  NEW VER,{^%} ? 
2023-01-14 02:37:12	3.588000	2238	+07	W8LLC: @CSTAT  ,EN72,1,505,111111111111,TESTING NEW VER,{&%} ? 
2023-01-14 02:33:28	3.588000	2238	+08	W8LLC: @CSTAT SNR? ? 
2023-01-14 02:33:28	3.588000	2238	-10	AG5VS: N0IMH SNR +02 ? 
2023-01-14 02:33:28	3.588000	2238	-17	KN4RVU: N0IMH SNR -11 ? 
2023-01-14 02:33:28	3.588000	2238	-09	KM4PHT: N0IMH SNR -11 ? 
2023-01-14 02:25:42	3.588000	2238	-15	N9EHK: @AMRRON SNR? ? 
2023-01-14 02:09:13	3.588000	2238	+06	W8LLC: @CSTAT MSG ,144,I LIKE A GOOD BLT,{^%} ? 
2023-01-14 02:00:43	3.588000	2238	-01	AB3QW: @AMRRON SNR? ? 
2023-01-14 01:55:57	7.110000	2238	-13	KF0BSQ: @AMRRON QUERY MSGS ? 
2023-01-14 01:35:28	7.110000	2238	-07	KE0ZZY: KM6VFF GRID DM790P ? 
2023-01-14 01:33:58	7.110000	2238	-17	N0IMH: KM6VFF GRID DM79NI ? 
2023-01-14 01:31:55	7.110000	2238	-13	N7SHM: KM6VFF HEARTBEAT SNR -04 ? 
2023-01-14 01:31:55	7.110000	2238	-12	WB6VAC: KM6VFF HEARTBEAT SNR -10 ? 
2023-01-14 01:31:30	7.110000	2238	-17	KI7GPK: KM6VFF HEARTBEAT SNR -08 ? 
2023-01-14 01:31:28	7.110000	2238	-13	KE0ZZY: KM6VFF HEARTBEAT SNR -12 ? 
2023-01-14 01:31:28	7.110000	2238	-11	W0CES: KM6VFF HEARTBEAT SNR -15 ? 
2023-01-14 01:31:28	7.110000	2238	-18	N0IMH: KM6VFF HEARTBEAT SNR -13 ? 
2023-01-14 01:24:28	7.110000	2238	-13	N0IMH: @AMRRON SNR? ? 
2023-01-14 01:16:42	7.110000	2238	-17	N0IMH: @CSTAT  ,A CO H QRU,{~%} ? 
2023-01-14 00:58:55	7.110000	2238	-05	K9NEY: KG6MTM SNR -06 ? 
2023-01-14 00:58:55	7.110000	2238	-05	N7SHM: KG6MTM SNR +11 ? 
2023-01-14 00:58:55	7.110000	2238	-03	AI7HH: KG6MTM SNR +03 ? 
2023-01-14 00:58:42	7.110000	2238	-01	N0IMH: KG6MTM SNR +04 ? 
2023-01-14 00:46:55	7.110000	2238	-08	K9NEY: W7LOA SNR -05 ? 
2023-01-14 00:46:55	7.110000	2238	-07	AI7HH: W7LOA SNR -04 ? 
2023-01-14 00:46:42	7.110000	2238	-05	AG5VS: W7LOA SNR -12 ? 
